order_id,order_date,ship_date,status,sales_channel,ship_mode,product_uin,shipment_status,qty,local currency,ship_postal_code,emp_code,customer_id,Currency
406-6776277-3594758,5/14/2025,05/18/2022 02:57:43 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B091XT968F,Shipped,1,147904.96,110077,E-575,AT-10735,7
408-6077342-2490732,5/14/2025,05/20/2022 09:08:37 AM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B08QGNJMCL,Shipped,1,6916.98,560068,E-350,RR-19315,23
403-5239663-6637106,5/14/2025,05/19/2022 11:17:13 AM,Shipped,Partner Sale,Express 3,B06Y5CCJ89,Shipped,1,21683.09,110008,E-170,SW-20275,6
404-9418739-4394743,5/14/2025,05/17/2022 09:02:03 AM,Shipped,Partner Sale,Express 3,B09Q194BM1,Shipped,1,49124.44,110027,E-564,KM-16660,12
404-3922761-5445926,5/14/2025,05/20/2022 03:22:09 PM,Shipped,Partner Sale,Economy 10,B09KXTGM1Y,Shipped,1,139299.58,400095,E-181,LE-16810,7
408-4090882-1596360,5/14/2025,05/18/2022 06:10:06 PM,Shipped,Partner Sale,Express 3,B08ZJ91MT3,Shipped,1,31461.74,402401,E-144,LF-17185,6
406-8115855-9373163,5/14/2025,05/18/2022 02:32:57 PM,Shipped,Partner Sale,Express 3,B07GRSF1FC,Shipped,1,21683.09,500047,E-050,KL-16555,6
408-1226737-1592365,5/14/2025,05/18/2022 05:32:10 PM,Shipped,Partner Sale,Standard 7,B094FNYW6V,Shipped,1,412744.95,744104,E-173,YC-21895,16
402-2413855-0618702,5/14/2025,05/20/2022 11:38:10 AM,Shipped,Partner Sale,Economy 10,B08TH684BJ,Shipped,1,8916514.77,700014,E-564,JW-15955,19
408-8711362-9290738,5/14/2025,05/21/2022 07:43:01 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09B578BZP,Shipped,1,37486.88,380051,E-292,MS-17530,12
171-8239926-6838734,5/14/2025,05/20/2022 03:34:12 PM,Shipped,Partner Sale,Economy 10,B08XNJG8B1,Shipped,1,6138.68,110046,E-045,KM-16720,10
403-1379696-2109945,5/14/2025,05/18/2022 10:32:23 AM,Shipped,Partner Sale,Express 3,B07MY45ZNF,Shipped,1,32566.34,500005,E-020,CK-12205,8
406-9003635-1472318,5/27/2025,05/31/2022 02:52:03 PM,Shipped,Partner Sale,Express 3,B09K3LRFQF,Shipped,1,3435043.84,401107,E-478,BE-11455,13
405-3826941-6123558,5/27/2025,05/31/2022 11:51:23 AM,Shipped,Partner Sale,Economy 10,B082W8RWN1,Shipped,1,1054263.03,695141,E-045,ES-14080,13
408-5037989-2187505,5/27/2025,05/30/2022 09:30:43 AM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B07WW89977,Shipped,1,5414.52,403002,E-019,DL-13315,23
402-1701638-6598747,5/27/2025,06/02/2022 03:11:00 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B0982ZYR1X,Shipped,1,22148.90,302029,E-096,SS-20140,12
402-0985714-1200368,5/27/2025,06/01/2022 07:45:47 PM,Shipped,Partner Sale,Same Day 0,B099NJMH8D,Shipped,1,53954.28,744101,E-037,SC-20380,22
171-8055234-5111543,5/27/2025,06/02/2022 07:05:32 PM,Shipped,Partner Sale,Express 3,B0922SK52F,Shipped,1,28906.19,500091,E-170,BS-11590,12
407-5162879-2550734,5/27/2025,05/31/2022 06:25:42 PM,Shipped,Partner Sale,Standard 7,B08B3YPXKZ,Shipped,1,4566.88,391101,E-270,PO-18850,1
403-8009347-0948321,5/27/2025,06/02/2022 10:17:23 AM,Shipped,Partner Sale,Economy 10,B09RKDXRZK,Shipped,1,201150.75,678101,E-477,HE-14800,7
403-2738469-8507547,5/27/2025,06/02/2022 09:27:19 AM,Shipped,Partner Sale,Express 3,B08YZ1Z5XS,Shipped,1,17861.76,121004,E-051,CM-12385,21
402-2861033-8741900,5/27/2025,05/31/2022 01:22:26 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B08MXFNM51,Shipped,1,16117.57,500046,E-251,BN-11515,2
171-9658955-4745127,5/27/2025,08/11/2022 10:40:10 AM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09B79FSXM,Shipped,1,1520571.68,201304,E-007,DH-13675,13
171-8339120-5629910,5/27/2025,08/11/2022 05:09:00 PM,Shipped,Partner Sale,Economy 10,B07R59TDM1,Shipped,1,24027.49,410501,E-290,JK-15325,15
403-8342497-0727510,5/27/2025,06/01/2022 03:03:04 PM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B098322SHW,Shipped,1,41991.74,500075,E-140,AR-10570,12
404-1487584-7955522,5/27/2025,05/31/2022 02:00:08 PM,Shipped,Partner Sale,Economy 10,B0822TFD7Y,Shipped,1,67916.89,560100,E-556,MD-17860,22
171-5474691-9271502,5/27/2025,05/31/2022 05:05:20 PM,Shipped,Partner Sale,Economy 10,B099S8VPY8,Shipped,1,37004.22,517501,E-153,GP-14740,12
406-7802943-7763566,5/27/2025,06/05/2022 11:11:25 AM,Shipped,Partner Sale,Economy 10,B0982ZB89B,Shipped,1,35401.36,500035,E-074,EH-13945,21
171-5470484-8444325,5/27/2025,08/11/2022 11:52:17 AM,Shipped,Partner Sale,Express 3,B09LD4J4NP,Shipped,1,10829.04,524004,E-094,DK-12835,23
402-6756629-7856343,5/27/2025,05/30/2022 03:47:50 PM,Shipped,Partner Sale,Economy 10,B0922T5HVS,Shipped,1,22468.70,641035,E-357,TP-21565,3
407-7892170-3494750,5/27/2025,05/31/2022 07:33:26 PM,Shipped,Partner Sale,Express 3,B09K3QVXBS,Shipped,1,34814.66,380015,E-460,ND-18370,3
404-7683013-5965114,5/27/2025,05/30/2022 06:54:04 PM,Shipped,Partner Sale,Economy 10,B092D27VN5,Shipped,1,5102.69,560064,E-478,LT-16765,23
403-5712952-5184327,5/27/2025,05/31/2022 05:49:58 PM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B08MXBX2NJ,Shipped,1,151802809.86,441912,E-163,PM-18940,14
402-8725746-3142723,5/27/2025,05/30/2022 12:34:07 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B09KXVG37D,Shipped,1,6480.86,670721,E-170,BH-11710,9
408-2023517-2603565,5/27/2025,05/30/2022 02:02:25 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09SDY4VDC,Shipped,1,106496784.72,560016,E-476,PK-19075,14
406-7108635-2471532,5/27/2025,05/31/2022 01:54:08 PM,Shipped,Partner Sale,Standard 7,B08V17688J,Shipped,1,6343765.45,600100,E-206,Co-12640,19
406-0351304-3237920,5/27/2025,05/31/2022 10:57:00 AM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B09RKDPH6J,Shipped,1,53575.67,110027,E-479,AS-10285,12
406-4724871-6529148,5/27/2025,06/02/2022 04:19:01 PM,Shipped,Partner Sale,Economy 10,B07K44CD3P,Shipped,1,45492.81,411014,E-017,GZ-14470,11
171-5738929-4422732,5/27/2025,06/02/2022 06:07:25 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B08RP4JJPD,Shipped,1,13852.71,380061,E-241,VD-21670,21
404-8434179-4657149,5/27/2025,06/02/2022 10:34:25 AM,Shipped,Partner Sale,Economy 10,B0894Y659D,Shipped,1,53309.95,713203,E-086,JM-15250,3
171-7642751-1586737,5/27/2025,05/30/2022 03:04:31 PM,Shipped,Partner Sale,Express 3,B07RRXHL2K,Shipped,1,1981087.68,243501,E-242,RM-19675,13
405-0839533-0425927,5/27/2025,08/11/2022 09:37:00 AM,Shipped,Partner Sale,Express 3,B097ZZBYKN,Shipped,1,24971.23,500059,E-479,HM-14980,11
171-0026869-6849909,5/27/2025,05/30/2022 06:48:38 PM,Shipped,Partner Sale,Economy 10,B07WP5HRMB,Shipped,1,17317.89,834009,E-283,SW-20755,8
408-6252779-6781101,5/27/2025,05/31/2022 10:53:16 AM,Shipped,Partner Sale,Express 3,B08QGPWMRG,Shipped,1,83447.19,560033,E-200,RA-19885,12
403-1980541-4547504,5/27/2025,05/31/2022 10:58:42 AM,Shipped,Partner Sale,Same Day 0,B0793RH6B3,Shipped,1,7389.59,691554,E-004,AS-10225,2
408-6479380-5839512,5/27/2025,05/30/2022 04:29:08 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B09B3GS5CM,Shipped,1,0.00,400067,E-073,NC-18340,1
404-7977796-4500321,5/27/2025,05/31/2022 05:08:30 PM,Shipped,Partner Sale,Economy 10,B0894XHM78,Shipped,1,876021.39,400615,E-014,DP-13105,17
407-2151336-8409123,5/27/2025,06/02/2022 10:13:11 AM,Shipped,Partner Sale,Economy 10,B08YYZFQZS,Shipped,1,41787.02,411041,E-467,NB-18655,6
404-8578672-5645147,5/27/2025,06/02/2022 04:00:50 PM,Shipped,Partner Sale,Economy 10,B0986XSXR1,Shipped,1,7741743.39,560068,E-048,SP-20620,19
406-1309135-1625969,5/27/2025,08/11/2022 02:07:38 PM,Shipped,Partner Sale,Economy 10,B091Q9FQ4B,Shipped,1,2209.82,523230,E-038,BD-11560,5
406-1193386-0732357,5/27/2025,06/05/2022 10:42:43 AM,Shipped,Partner Sale,Economy 10,B09PBW48NB,Shipped,1,620990.31,424201,E-354,LH-17020,17
408-7486034-0776359,5/27/2025,06/02/2022 10:31:17 AM,Shipped,Partner Sale,Express 3,B08KRXV1QR,Shipped,1,71532.22,574142,E-460,TB-21190,7
403-8330377-8658702,5/27/2025,06/02/2022 11:24:39 AM,Shipped,Partner Sale,Economy 10,B08YYT4GQJ,Shipped,1,10735.55,110091,E-203,RH-19555,2
408-7233737-3425155,5/27/2025,05/31/2022 12:18:55 PM,Shipped,Partner Sale,Express 3,B08RYRBZPC,Shipped,1,38120.98,226010,E-157,BS-11590,11
404-1217849-7272332,5/27/2025,05/31/2022 01:55:14 PM,Shipped,Partner Sale,Express 3,B08QGJR8RG,Shipped,1,18008.05,577102,E-020,RS-19765,1
402-0153556-8665950,5/27/2025,05/31/2022 11:45:01 AM,Shipped,Partner Sale,Economy 10,B08QGMYV8L,Shipped,1,79210.48,334001,E-178,MM-17920,12
403-5725083-2982701,5/27/2025,06/01/2022 01:48:51 PM,Shipped,Partner Sale,Same Day 0,B0928XJ3BS,Shipped,1,6763.11,411060,E-056,BH-11710,2
407-5853823-7182704,5/27/2025,08/11/2022 02:30:00 PM,Shipped,Partner Sale,Express 3,B091Q9J9QL,Shipped,1,2912.01,401107,E-170,AC-10450,9
407-9419647-6785967,5/27/2025,05/30/2022 01:09:20 PM,Shipped,Partner Sale,Express 3,B0894WR7FV,Shipped,1,12628792.33,560068,E-040,JG-15805,19
407-4822844-2095510,5/27/2025,05/31/2022 10:18:12 AM,Shipped,Partner Sale,Economy 10,B085HP1LQR,Shipped,1,29518.15,400092,E-465,BV-11245,6
406-9236397-7592339,5/27/2025,05/30/2022 04:31:53 PM,Shipped,Partner Sale,Standard 7,B09SDZ64HF,Shipped,1,41987.70,500026,E-206,DR-12880,8
407-6958507-7335565,5/27/2025,06/01/2022 02:45:30 PM,Shipped,Partner Sale,Same Day 0,B09K3S4P57,Shipped,1,16394.16,110027,E-561,CC-12220,21
404-1269205-2772318,5/27/2025,05/31/2022 04:38:07 PM,Shipped,Partner Sale,Economy 10,B091SMCT75,Shipped,1,50407.36,110018,E-342,SC-20770,11
408-4533890-9124319,5/27/2025,06/02/2022 05:19:22 PM,Shipped,Partner Sale,Economy 10,B08BFV1DVW,Shipped,1,0.00,800002,E-153,CC-12610,20
407-1620357-7713967,5/27/2025,05/30/2022 11:09:43 AM,Shipped,Partner Sale,Economy 10,B09K3YHSDV,Shipped,1,1155933.54,201301,E-035,BT-11680,17
171-5451535-2501924,5/27/2025,06/02/2022 02:21:07 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B08HK3TD6M,Shipped,1,399677.72,600078,E-555,JJ-15760,18
171-2221684-5539566,5/27/2025,06/02/2022 09:46:57 AM,Shipped,Partner Sale,Express 3,B07FTHTK92,Shipped,1,3905.20,461001,E-060,AH-10690,1
405-7182759-2653158,5/27/2025,05/31/2022 02:08:11 PM,Shipped,Partner Sale,Economy 10,B09YYQKQG7,Shipped,1,4111.46,560034,E-463,AB-10105,10
406-4742623-9946732,5/27/2025,05/30/2022 10:38:50 AM,Shipped,Partner Sale,Standard 7,B08ZJ2CB3B,Shipped,1,57143.27,600093,E-190,AH-10465,22
171-3859859-6482704,5/27/2025,05/31/2022 09:51:24 AM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B0925W64DT,Shipped,1,55533.17,560032,E-192,HL-15040,3
408-2875905-1802739,5/27/2025,05/30/2022 01:42:55 PM,Shipped,Partner Sale,Same Day 0,B08L3S6NSL,Shipped,1,19253.61,121004,E-464,RB-19570,6
404-3200983-5557121,5/27/2025,05/31/2022 05:49:53 PM,Shipped,Partner Sale,Same Day 0,B08ZHVSHYY,Shipped,1,9616.67,751001,E-061,AP-10720,15
406-7402454-9268339,5/27/2025,06/04/2022 02:33:31 PM,Shipped,Partner Sale,Standard 7,B09YYPWNT8,Shipped,1,609586.48,410206,E-255,JG-15115,17
404-4055691-3201918,5/27/2025,05/31/2022 12:02:41 PM,Shipped,Partner Sale,Standard 7,B08XQBF1G4,Shipped,1,577696.31,201009,E-171,AP-10720,16
405-6601795-1123559,5/27/2025,05/31/2022 11:51:19 AM,Shipped,Partner Sale,Economy 10,B09M6S4DML,Shipped,1,793071.21,560019,E-474,HM-14980,18
408-3927189-3497137,5/27/2025,05/30/2022 03:05:59 PM,Shipped,Partner Sale,Economy 10,B07WV4C9JP,Shipped,1,0.00,532243,E-268,RB-19645,20
404-5904074-5619505,5/27/2025,05/31/2022 04:51:20 PM,Shipped,Partner Sale,Economy 10,B081X921QM,Shipped,1,16859.50,490023,E-326,SZ-20035,21
171-1059340-4622707,5/27/2025,06/01/2022 11:10:33 AM,Shipped,Partner Sale,Same Day 0,B082W8F8P3,Shipped,1,13458.96,571201,E-183,EM-13825,21
406-5298616-2639532,5/27/2025,06/04/2022 11:13:23 AM,Shipped,Partner Sale,Standard 7,B082W87NQF,Shipped,1,4951.46,635109,E-096,TC-21535,4
403-0781625-4879500,5/27/2025,06/02/2022 07:04:14 PM,Shipped,Partner Sale,Express 3,B09K3LRFQF,Shipped,1,13932788.56,670304,E-162,FM-14290,19
407-2928531-4669118,5/27/2025,05/31/2022 02:15:05 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09831XC46,Shipped,1,38173.14,560003,E-253,FG-14260,3
404-6667509-6789941,5/27/2025,05/31/2022 01:00:27 PM,Shipped,Partner Sale,Standard 7,B07MY36V38,Shipped,1,102866.31,560103,E-175,AC-10615,20
407-6669476-0177129,5/27/2025,05/31/2022 06:00:31 PM,Shipped,Partner Sale,Standard 7,B08W9KCKQD,Shipped,1,3498.56,670002,E-233,MS-17830,4
408-3748709-6061959,5/27/2025,05/30/2022 03:03:38 PM,Shipped,Partner Sale,Economy 10,B0986XJDJ4,Shipped,1,82229.55,110059,E-180,EG-13900,20
171-0280255-5181157,5/27/2025,05/31/2022 01:17:19 PM,Shipped,Partner Sale,Economy 10,B09HMVYKV8,Shipped,1,797231.30,131001,E-561,WB-21850,17
408-4954285-6881128,5/27/2025,06/05/2022 03:13:07 PM,Shipped,Partner Sale,Same Day 0,B08RYQQD6Z,Shipped,1,721430.86,122006,E-011,KH-16510,18
402-0298764-7841153,5/27/2025,08/11/2022 12:05:49 PM,Shipped,Partner Sale,Express 3,B09KXV6T8Q,Shipped,1,4568.71,262701,E-020,DB-13660,9
405-8981237-0905938,5/27/2025,06/02/2022 04:05:33 PM,Shipped,Partner Sale,Economy 10,B082W84Q2J,Shipped,1,2957.76,500029,E-237,SC-20440,5
171-1625623-0649119,5/27/2025,08/11/2022 09:50:58 AM,Shipped,Partner Sale,Express 3,B09KXVWFQX,Shipped,1,53868.09,422011,E-293,LF-17185,22
406-5648672-3279518,5/27/2025,06/01/2022 06:59:06 PM,Shipped,Partner Sale,Same Day 0,B08XQBF1G4,Shipped,1,877280.04,560091,E-166,DK-13150,18
402-0067470-9087562,5/27/2025,05/31/2022 05:23:43 PM,Shipped,Partner Sale,Economy 10,B09TH6N4HW,Shipped,1,40450.80,695035,E-476,KH-16360,6
402-0665511-2180348,5/27/2025,06/02/2022 09:39:03 AM,Shipped,Partner Sale,Express 3,B07V7BR2GL,Shipped,1,10262.51,224001,E-481,RH-19555,1
406-7534719-1113124,5/27/2025,05/30/2022 10:23:07 AM,Shipped,Partner Sale,Economy 10,B094FKV8JK,Shipped,1,15427.69,522034,E-465,JM-15655,21
171-1632280-1862707,5/27/2025,05/30/2022 01:41:42 PM,Shipped,Partner Sale,Same Day 0,B09SDXPD7Q,Shipped,1,458931.33,500026,E-268,JL-15505,16
402-7273102-2737104,5/27/2025,05/30/2022 12:48:33 PM,Shipped - Rejected by Buyer,Partner Sale,Economy 10,B0894XKVH3,Shipped,1,103818.78,422101,E-259,JH-15430,20
404-5660439-4894749,5/27/2025,06/02/2022 04:51:35 PM,Shipped,Partner Sale,Economy 10,B0986X1Z7J,Shipped,1,4212.82,560068,E-562,TB-21280,10
406-2092335-3590703,5/27/2025,05/31/2022 05:30:10 PM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B091XR7H7X,Shipped,1,63338.98,132114,E-340,CK-12595,20
403-0992659-8773156,5/27/2025,05/31/2022 10:52:28 AM,Shipped,Partner Sale,Express 3,B08YYZQ9VQ,Shipped,1,9795.84,110017,E-299,MC-18130,2
403-1927113-8775554,5/27/2025,05/31/2022 12:02:03 PM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B08PCS3W6R,Shipped,1,24572.76,530016,E-559,HR-14770,11
402-2202903-7066723,5/27/2025,05/30/2022 11:17:25 AM,Shipped,Partner Sale,Economy 10,B0894WW15B,Shipped,1,2015843.60,411014,E-474,SG-20080,13
403-3492294-4146730,5/27/2025,08/11/2022 06:38:31 PM,Shipped,Partner Sale,Economy 10,B0894YTN3H,Shipped,1,1351111.81,411036,E-112,JS-15880,18
403-9282028-8422731,5/27/2025,05/30/2022 09:57:43 AM,Shipped,Partner Sale,Economy 10,B081XCMYXJ,Shipped,1,1259902.25,201301,E-481,KH-16510,13
408-3125434-4675549,5/27/2025,05/31/2022 06:49:22 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B07RRW4LPM,Shipped,1,547985.81,362265,E-045,KN-16450,18
171-1961748-5950738,5/27/2025,06/05/2022 01:09:39 PM,Shipped,Partner Sale,Same Day 0,B081X7JHBC,Shipped,1,5681.02,560078,E-195,KM-16720,2
408-2708135-6106726,5/27/2025,05/31/2022 02:28:42 PM,Shipped,Partner Sale,Economy 10,B08HK6G5F9,Shipped,1,47464.55,141123,E-281,SR-20425,20
406-1626588-3685905,5/27/2025,05/31/2022 01:16:12 PM,Shipped,Partner Sale,Express 3,B083SMYXS1,Shipped,1,91119.23,613004,E-015,JS-15685,20
404-6330196-2017169,5/27/2025,05/30/2022 09:43:54 AM,Shipped,Partner Sale,Express 3,B07R487XRD,Shipped,1,45424.02,123401,E-270,FH-14275,12
404-1267998-5680323,5/27/2025,05/31/2022 09:09:50 AM,Shipped,Partner Sale,Same Day 0,B099NRCT7B,Shipped,1,5606.53,560026,E-061,JB-16000,10
171-8653817-7146724,5/27/2025,06/05/2022 07:06:06 PM,Shipped,Partner Sale,Economy 10,B0986XQG53,Shipped,1,40390.07,401107,E-576,GZ-14470,6
404-4158763-2829937,5/27/2025,08/11/2022 12:55:07 PM,Shipped,Partner Sale,Economy 10,B09831XC46,Shipped,1,2337335.90,695029,E-147,CS-12490,13
404-4659348-1174720,5/27/2025,05/31/2022 06:14:13 PM,Shipped,Partner Sale,Standard 7,B09SDXWNPZ,Shipped,1,2128800.36,500040,E-334,CA-12055,13
407-8269789-5020350,5/27/2025,05/31/2022 02:26:42 PM,Shipped,Partner Sale,Economy 10,B09VC71N98,Shipped,1,54404.30,854301,E-078,AF-10885,8
404-8756041-5096344,5/27/2025,06/02/2022 06:13:20 PM,Shipped,Partner Sale,Economy 10,B09M77BM4P,Shipped,1,26761.02,700067,E-177,SP-20545,12
407-9806672-8461109,5/27/2025,05/30/2022 12:14:15 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B08W9TLV6J,Shipped,1,845727.49,411033,E-276,CV-12805,13
403-9781267-2537161,5/27/2025,05/31/2022 07:29:49 PM,Shipped,Partner Sale,Standard 7,B07T1XCJWG,Shipped,1,59687.86,400012,E-044,AT-10435,20
407-0255160-3730761,5/27/2025,05/31/2022 09:16:44 AM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B091T32P4L,Shipped,1,878536.89,500019,E-268,DV-13045,18
171-5939150-0678711,5/27/2025,05/31/2022 07:20:44 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B08B3Z2YY3,Shipped,1,786864.18,757043,E-060,JL-15835,17
407-0112762-5434708,5/27/2025,08/11/2022 05:20:33 PM,Shipped,Partner Sale,Economy 10,B09PBWN419,Shipped,1,5908.71,753004,E-288,RM-19750,5
407-2451646-1885917,5/27/2025,05/30/2022 04:24:24 PM,Shipped,Partner Sale,Standard 7,B09RKBXN2Q,Shipped,1,19508.33,382019,E-015,PK-18910,21
408-3402301-4778725,5/27/2025,06/05/2022 07:58:43 PM,Shipped,Partner Sale,Same Day 0,B08XWBRM8L,Shipped,1,0.00,560096,E-237,KN-16390,13
407-6355591-1873104,5/27/2025,05/31/2022 09:25:41 AM,Shipped,Partner Sale,Economy 10,B0982ZB89B,Shipped,1,35401.36,679303,E-470,MS-17830,21
171-0838972-8975544,5/27/2025,05/31/2022 04:39:47 PM,Shipped,Partner Sale,Economy 10,B09RKCHCPC,Shipped,1,19078.79,411019,E-178,AM-10360,21
408-1881284-0149905,5/27/2025,05/31/2022 06:55:56 PM,Shipped,Partner Sale,Express 3,B08TZT5S3Y,Shipped,1,27828.43,208027,E-093,JW-15220,8
406-2426973-3724350,5/27/2025,06/05/2022 05:37:37 PM,Shipped,Partner Sale,Economy 10,B07G2CSMX9,Shipped,1,16697.79,560058,E-473,SK-19990,3
404-9512559-8996340,5/27/2025,05/31/2022 05:20:20 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B08BF9YDKC,Shipped,1,330711.03,683563,E-152,RA-19285,17
408-5431272-3389924,5/27/2025,08/11/2022 09:53:20 AM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09NDKJKPN,Shipped,1,7823977.38,248001,E-003,JW-15955,19
408-1263713-0169960,5/27/2025,06/02/2022 01:50:03 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09HMCWNJX,Shipped,1,3773.20,686105,E-246,LW-17215,9
403-6366604-0050723,5/27/2025,06/05/2022 05:24:33 PM,Shipped,Partner Sale,Same Day 0,B08HK6668V,Shipped,1,3824.01,413005,E-178,JD-16060,4
405-0353738-2614767,5/27/2025,06/02/2022 05:36:34 PM,Shipped,Partner Sale,Express 3,B091Q8BNLR,Shipped,1,16142.42,393120,E-048,JM-15655,12
402-3257851-6549961,5/27/2025,05/31/2022 07:23:11 PM,Shipped,Partner Sale,Express 3,B08BFV1DVW,Shipped,1,359960.52,560076,E-078,MH-18115,16
171-8484982-9864308,5/27/2025,05/31/2022 06:24:14 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B0965KS1MF,Shipped,1,4744.97,390011,E-254,VW-21775,10
407-6950932-4096369,5/27/2025,05/31/2022 02:23:54 PM,Shipped,Partner Sale,Same Day 0,B081WSCKPQ,Shipped,1,4637.63,786001,E-355,LP-17095,4
408-3476733-0139521,5/27/2025,05/31/2022 02:54:01 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B08YYYZMKB,Shipped,1,1992672.99,400067,E-175,KW-16570,13
408-2175569-2705158,5/27/2025,06/04/2022 04:30:30 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B09RKCY6NL,Shipped,1,23839.54,140301,E-060,AB-10150,21
407-9129639-8313902,5/27/2025,05/31/2022 09:31:49 AM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09QJ3R132,Shipped,1,1167337.37,221713,E-477,SC-20050,17
406-0405594-7711550,5/27/2025,06/02/2022 10:00:22 AM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09KXQMF2R,Shipped,1,4946.78,524137,E-472,IM-15055,23
S02-5216693-3162561,5/27/2025,05/31/2022 05:39:34 PM,Shipped,Partner Sale,Same Day 0,B082PXQ5BL,Unshipped,1,0.00,394210,E-199,CB-12025,10
403-0827049-0430769,5/27/2025,06/02/2022 03:51:36 PM,Shipped,Partner Sale,Economy 10,B09263P7N6,Shipped,1,14223.90,600102,E-064,BF-11170,2
171-9872228-2312307,5/27/2025,05/31/2022 04:39:31 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B09YYQV9JG,Shipped,1,647944.81,560083,E-477,KB-16240,17
408-3946156-2414746,5/27/2025,05/30/2022 10:42:43 AM,Shipped,Partner Sale,Economy 10,B09QJ3RQBX,Shipped,1,77483.86,801505,E-146,JD-16060,22
402-0409348-1422760,5/27/2025,05/31/2022 10:20:47 AM,Shipped,Partner Sale,Economy 10,B09RP8WY5J,Shipped,1,7513.39,302026,E-177,GB-14575,10
402-2531008-2885166,5/27/2025,05/30/2022 12:57:21 PM,Shipped,Partner Sale,Standard 7,B099NR7612,Shipped,1,116303881.62,502103,E-356,AR-10570,14
402-8643807-0758725,5/27/2025,05/31/2022 06:23:11 PM,Shipped,Partner Sale,Express 3,B08YNTWWHJ,Shipped,1,1470512.38,795138,E-563,GB-14575,18
402-3433299-0301132,5/27/2025,05/31/2022 02:48:37 PM,Shipped,Partner Sale,Economy 10,B09RT1WSR9,Shipped,1,9548.94,400051,E-164,MS-17830,1
404-2017007-7404329,5/27/2025,05/31/2022 03:38:30 PM,Shipped,Partner Sale,Economy 10,B098315N2Z,Shipped,1,7418.19,123401,E-138,JG-15805,5
407-7357048-8723532,5/27/2025,05/30/2022 09:15:39 AM,Shipped,Partner Sale,Same Day 0,B09SDZ14KR,Shipped,1,141809.48,403802,E-016,BP-11095,7
407-5829142-2873958,5/27/2025,06/04/2022 04:55:39 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B0793R257Q,Shipped,1,14155.51,560072,E-075,AA-10375,15
171-9189773-6556318,5/27/2025,05/31/2022 05:13:13 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09M71C67N,Shipped,1,255857.88,250103,E-181,AS-10090,16
406-2331652-2917110,5/27/2025,06/02/2022 07:00:43 PM,Shipped,Partner Sale,Express 3,B07T542CKK,Shipped,1,2744.15,583227,E-170,JW-16075,9
404-6342839-0169928,5/27/2025,05/31/2022 07:05:21 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09NQ4NM75,Shipped,1,16935.55,495001,E-340,AM-10360,15
405-4639699-0584320,5/27/2025,06/04/2022 10:13:18 AM,Shipped,Partner Sale,Standard 7,B08PVT19KN,Shipped,1,732384.03,412101,E-237,JF-15415,16
404-3464923-2289109,5/27/2025,06/02/2022 07:36:45 PM,Shipped,Partner Sale,Express 3,B099NMVCHZ,Shipped,1,12635.67,110058,E-233,SS-20590,21
407-1351727-5369137,5/27/2025,06/04/2022 03:23:56 PM,Shipped,Partner Sale,Standard 7,B08WJ1LBRJ,Shipped,1,8211651.94,560055,E-346,RD-19930,19
405-3732383-7737964,5/27/2025,05/31/2022 05:48:48 PM,Shipped,Partner Sale,Economy 10,B07X3M5KLQ,Shipped,1,9029.97,825401,E-348,DJ-13630,1
405-7433480-8985129,5/27/2025,06/05/2022 01:53:00 PM,Shipped,Partner Sale,Economy 10,B0983DQLBQ,Shipped,1,25190.56,482008,E-330,CD-11980,15
