order_id,order_date,ship_date,status,sales_channel,ship_mode,product_uin,shipment_status,qty,amount,ship_postal_code,emp_code,customer_id
408-1010359-0815503,3/4/2024,3/13/2024,Cancelled,Store Sale,Economy 10,B09811WPL9,Unshipped,1,"4,536.40",560001,E-557,DK-13375
171-4171023-0313136,1/15/2024,4/1/2024,Cancelled,BOPIS,Pickup,B08B3ZFHC6,,1,"4,538.30",440009,E-330,LS-16975
404-8315972-5793133,10/11/2023,10/15/2023,Cancelled,Ecomm,Standard 7,B0822TFD7Y,Cancelled,1,"4,521.40",201309,E-232,AT-10435
405-7219738-1990732,3/9/2023,3/14/2023,Cancelled,Partner Sale,Standard 7,B09TH574ZW,,1,"4,499.90",712249,E-165,JG-15160
405-1094026-2299519,2/25/2023,3/1/2023,Cancelled,Partner Sale,Economy 10,B08MXF6MZF,Unshipped,1,"4,498.60",560040,E-263,MC-17845
404-4101613-8698765,12/3/2025,12/6/2025,Cancelled,Store Sale,Same Day 0,B08B3YPD63,Cancelled,1,"4,599.70",502319,E-333,GH-14665
404-1191982-9809906,8/17/2025,8/24/2025,Cancelled,Partner Sale,Economy 10,B099NJKJ54,,1,"4,589.30",686006,E-340,FH-14365
407-0989654-7566753,8/15/2025,8/21/2025,Cancelled,BOPIS,Pickup,B0983157NR,,1,"4,589.00",800007,E-003,AC-10615
402-9646648-6741100,7/24/2025,7/28/2025,Cancelled,Partner Sale,Same Day 0,B09KXWW582,Cancelled,1,"4,586.60",682314,E-086,TP-21130
171-4796944-6041923,7/16/2025,7/19/2025,Cancelled,Store Sale,Economy 10,B0894XH3LN,Cancelled,1,"4,585.70",171011,E-092,SR-20425
407-9815175-7715562,7/14/2025,7/18/2025,Cancelled,BOPIS,Pickup,B09NDK1LZ3,,1,"4,585.60",671319,E-139,CM-12115
405-9620802-9307524,7/12/2025,7/18/2025,Cancelled,BOPIS,Pickup,B0894XZZQC,Unshipped,1,"4,585.60",524004,E-148,CM-12190
405-0190551-1582739,1/25/2025,1/28/2025,Cancelled,Partner Sale,Economy 10,B071YXDT73,,1,"4,568.50",682021,E-251,KL-16555
171-6251170-5071549,10/11/2024,10/17/2024,Cancelled,BOPIS,Pickup,B08BJR2R7M,,1,"4,558.20",600117,E-559,HA-14920
406-6779001-4088358,9/13/2024,9/15/2024,Cancelled,BOPIS,Pickup,B09SDXT7CF,Cancelled,1,"4,555.00",737126,E-576,BT-11680
408-3526661-0965957,8/23/2024,8/30/2024,Cancelled,BOPIS,Pickup,B09TY1CM1M,Unshipped,1,"4,553.40",600083,E-479,WB-21850
171-7796625-7797904,8/16/2024,8/19/2024,Cancelled,Ecomm,Same Day 0,B0822TDMYH,,1,"4,552.30",401501,E-166,LE-16810
404-4306865-0981913,6/16/2024,6/22/2024,Cancelled,Partner Sale,Economy 10,B099NJV9X7,Unshipped,1,"4,546.50",180007,E-091,RD-19720
402-9851200-0350750,2/24/2024,3/2/2024,Cancelled,Store Sale,Express 3,B07H7FZD32,Cancelled,1,"4,535.30",500025,E-198,DC-13285
403-7636061-4537944,12/30/2023,1/7/2024,Cancelled,Store Sale,Same Day 0,B08KRZRSCL,Unshipped,1,"4,529.80",560084,E-243,SM-20950
407-1311979-3264324,12/13/2023,12/17/2023,Cancelled,Store Sale,Same Day 0,B09NQ47F17,Cancelled,1,"4,527.70",121004,E-231,CS-11950
405-7767733-4883539,11/16/2023,11/21/2023,Cancelled,Partner Sale,Standard 7,B092CZW41L,Cancelled,1,"4,525.10",403509,E-244,CM-12160
171-9012028-5817164,11/7/2023,11/14/2023,Cancelled,Partner Sale,Economy 10,B09RKDJ9SQ,Unshipped,1,"4,524.40",700159,E-184,MS-17980
406-5758486-5375549,10/29/2023,11/1/2023,Cancelled,Partner Sale,Same Day 0,B0922RYWBL,,1,"4,523.10",122001,E-099,CB-12415
406-4278703-0100325,10/20/2023,10/22/2023,Cancelled,Partner Sale,Same Day 0,B0928WHKTX,Unshipped,1,"4,522.10",122001,E-463,LR-16915
407-9868288-0295567,9/14/2023,9/18/2023,Cancelled,Partner Sale,Economy 10,B09NQ4XYV9,Cancelled,1,"4,518.70",121004,E-268,KE-16420
408-4896428-3016310,8/15/2023,8/21/2023,Cancelled,Partner Sale,Economy 10,B098P4234P,Cancelled,1,"4,515.90",201303,E-013,ND-18370
403-0138700-0733935,7/4/2023,7/8/2023,Cancelled,Partner Sale,Standard 7,B082W8F8P3,Unshipped,1,"4,511.50",560095,E-478,CC-12550
403-0547905-9053123,6/12/2023,6/19/2023,Cancelled,Partner Sale,Express 3,B082W8F8P3,Unshipped,1,"4,509.60",560095,E-084,VW-21775
403-4036039-6253116,12/15/2025,12/23/2025,Cancelled,Ecomm,Standard 7,B082W8F8P3,Cancelled,1,"4,601.40",781011,E-151,CC-12670
406-3397253-1156318,8/17/2025,8/21/2025,Cancelled,Partner Sale,Express 3,B09K3LRR2T,,1,"4,589.00",400092,E-140,RB-19795
408-8283561-9582706,8/17/2025,8/23/2025,Cancelled,BOPIS,Pickup,B0925YDWP9,,1,"4,589.20",700028,E-186,BM-11650
408-5062774-0602746,8/17/2025,8/20/2025,Cancelled,BOPIS,Pickup,B0986XQG53,Unshipped,1,"4,588.90",700028,E-191,LW-16990
407-8988506-2665963,8/14/2025,8/16/2025,Cancelled,Store Sale,Express 3,B08XQ98B2Q,Cancelled,1,"4,588.50",192123,E-274,JR-16210
402-6409401-9687537,8/9/2025,8/14/2025,Cancelled,Ecomm,Express 3,B08KRYGJD1,Unshipped,1,"4,588.30",400008,E-264,GT-14755
406-0518095-2232345,8/1/2025,8/5/2025,Cancelled,Store Sale,Express 3,B08KRTXC2Y,Unshipped,1,"4,587.40",246763,E-357,HZ-14950
405-3956202-4339562,7/20/2025,7/22/2025,Cancelled,Partner Sale,Same Day 0,B08KRYGJD1,Unshipped,1,"4,586.00",211004,E-267,RS-19765
403-1541384-9341954,7/16/2025,7/22/2025,Cancelled,Partner Sale,Express 3,B08XVYN7G6,Unshipped,1,"4,586.00",600126,E-242,MD-17860
402-9962768-1351548,6/22/2025,6/29/2025,Cancelled,Partner Sale,Standard 7,B08XNGQCGM,Cancelled,1,"4,583.70",721101,E-469,DC-12850
406-1999740-8230727,6/18/2025,6/24/2025,Cancelled,Partner Sale,Standard 7,B08TZD5W7J,Cancelled,1,"4,583.20",812001,E-479,JP-15460
408-5709501-1529125,6/10/2025,6/13/2025,Cancelled,Store Sale,Economy 10,B09RKDPH6J,Cancelled,1,"4,582.10",490006,E-470,BP-11230
402-1388437-8475549,5/22/2025,5/26/2025,Cancelled,Store Sale,Economy 10,B08XNGQCGM,Unshipped,1,"4,580.30",721101,E-010,CK-12205
406-2189501-9092346,3/23/2025,3/26/2025,Cancelled,Store Sale,Economy 10,B09832B571,,1,"4,574.20",831013,E-561,LC-16930
402-8132023-1842733,2/12/2025,2/16/2025,Cancelled,Partner Sale,Standard 7,B09TXYX9Y8,,1,"4,570.40",380054,E-178,CD-12280
405-6753440-6181923,2/6/2025,2/9/2025,Cancelled,Ecomm,Standard 7,B0981312JV,Cancelled,1,"4,569.70",249201,E-337,JW-15220
405-0598775-3586762,1/31/2025,2/4/2025,Cancelled,Ecomm,Express 3,B08XW581QN,,1,"4,569.20",249201,E-561,ME-17320
403-2943527-9844327,11/20/2024,12/3/2024,Cancelled,Partner Sale,Express 3,B09HMWRQP1,Cancelled,1,"4,562.90",160030,E-054,JK-15370
405-7165029-6882709,11/14/2024,11/16/2024,Cancelled,BOPIS,Pickup,B081WSCKPQ,Cancelled,1,"4,561.20",400025,E-195,EK-13795
402-5600672-9096358,10/4/2024,10/8/2024,Cancelled,Ecomm,Same Day 0,B091QB6SSN,Cancelled,1,"4,557.30",500015,E-081,SB-20290
404-1401189-7552363,8/23/2024,8/25/2024,Cancelled,BOPIS,Pickup,B0828PD16L,Unshipped,1,"4,552.90",560093,E-300,EB-13705
408-1801721-0061100,8/16/2024,8/19/2024,Cancelled,BOPIS,Pickup,B09RSX8B8D,Cancelled,1,"4,552.30",263139,E-180,NG-18430
406-3440292-2916354,6/16/2024,6/20/2024,Cancelled,Store Sale,Express 3,B08TRHQDFP,,1,"4,546.30",400091,E-196,CG-12040
405-0904589-0449938,5/31/2024,6/4/2024,Cancelled,Ecomm,Express 3,B0793R98X2,,1,"4,544.70",249201,E-191,MH-18025
408-4858328-8941104,3/20/2024,3/23/2024,Cancelled,Store Sale,Standard 7,B0894XKVH3,Cancelled,1,"4,537.40",244001,E-078,SR-20425
407-8910545-4029964,3/12/2024,3/15/2024,Cancelled,Store Sale,Same Day 0,B09831MSSX,Cancelled,1,"4,536.60",201304,E-179,KN-16450
402-5201553-6325907,11/25/2023,2/9/2024,Cancelled,BOPIS,Pickup,B08ZJ2CB3B,Unshipped,1,"4,533.10",831009,E-036,TS-21610
404-1878228-2086766,9/23/2023,9/25/2023,Cancelled,Store Sale,Same Day 0,B081X43MWL,Cancelled,1,"4,519.40",721126,E-035,PO-18865
407-0693936-4927507,9/14/2023,9/18/2023,Cancelled,Store Sale,Economy 10,B09SDY4VDC,,1,"4,518.70",211002,E-155,EB-13975
404-7100189-6173140,8/25/2023,9/1/2023,Cancelled,Store Sale,Economy 10,B08XQ8MJZG,Cancelled,1,"4,517.00",110005,E-173,JG-15160
403-3580507-3769138,3/21/2023,3/26/2023,Cancelled,Partner Sale,Economy 10,B08B3GTC12,,1,"4,501.10",380008,E-480,CS-12400
171-6587457-1721158,2/25/2023,2/27/2023,Cancelled,Store Sale,Standard 7,B08BJR2R7M,,1,"4,498.40",600117,E-480,DR-12880
403-3518985-7306764,2/13/2023,2/17/2023,Cancelled,BOPIS,Pickup,B099NR3NXY,,1,"4,497.40",400028,E-271,PO-18850
404-3392472-8443503,12/27/2025,1/1/2026,Cancelled,Store Sale,Express 3,B099NQQ79L,Cancelled,1,"4,602.30",403709,E-166,CV-12805
404-1990687-3297139,9/8/2025,9/13/2025,Cancelled,Ecomm,Economy 10,B09872TQWK,Unshipped,1,"4,591.30",524002,E-273,AR-10540
403-6017656-0910755,6/9/2022,6/13/2022,Cancelled,Ecomm,Same Day 0,B09RKFRBJB,Cancelled,1,"4,472.50",110095,E-098,NS-18505
404-2594413-5562732,8/17/2025,8/22/2025,Cancelled,Partner Sale,Economy 10,B09K3ZQ6DQ,,1,"4,589.10",535240,E-139,JB-15400
403-5152956-3093925,8/17/2025,8/24/2025,Cancelled,Partner Sale,Standard 7,B09RKFRBJB,Cancelled,1,"4,589.30",110095,E-055,JB-16045
404-5051575-0289923,7/30/2025,8/7/2025,Cancelled,Partner Sale,Express 3,B08MYTBNPH,Cancelled,1,"4,587.60",302019,E-295,SE-20110
405-2708413-4759526,7/20/2025,7/25/2025,Cancelled,BOPIS,Pickup,B09K3DV6Q9,Cancelled,1,"4,586.30",800001,E-259,DK-13150
403-0748084-7987510,7/10/2025,7/16/2025,Cancelled,Partner Sale,Express 3,B09RPQV7SV,Cancelled,1,"4,585.40",341510,E-060,DJ-13630
171-4968450-1156340,6/22/2025,6/25/2025,Cancelled,BOPIS,Pickup,B09CTC3Z4S,,1,"4,583.30",400056,E-259,HR-14770
402-2178448-3483529,5/12/2025,5/14/2025,Cancelled,Store Sale,Economy 10,B09K3YFPSS,,1,"4,579.10",841226,E-176,KM-16225
404-2076743-4967514,5/2/2025,5/8/2025,Cancelled,Store Sale,Economy 10,B08MXF6MZF,Cancelled,1,"4,578.50",110016,E-092,SS-20140
408-5438679-8754703,4/27/2025,5/5/2025,Cancelled,Store Sale,Economy 10,B08MYTBNPH,Cancelled,1,"4,578.20",302019,E-300,KM-16660
408-0315006-1463525,4/12/2025,4/16/2025,Cancelled,Store Sale,Same Day 0,B09SDXTRS9,,1,"4,576.30",534004,E-564,KL-16555
408-0122174-0964317,4/2/2025,4/8/2025,Cancelled,Store Sale,Economy 10,B08MYTBNPH,Cancelled,1,"4,575.50",302019,E-195,LC-16885
403-5041572-6122726,3/18/2025,3/22/2025,Cancelled,Store Sale,Economy 10,B08N4QTQHW,Unshipped,1,"4,573.80",411038,E-565,MW-18220
402-3348716-6804357,3/13/2025,3/15/2025,Cancelled,Partner Sale,Economy 10,B081WSCKPQ,Cancelled,1,"4,573.10",400101,E-152,BP-11095
403-9632855-5541919,2/12/2025,2/16/2025,Cancelled,BOPIS,Pickup,B081WY1SP3,,1,"4,570.40",560100,E-353,DK-13375
402-3638227-2604358,10/18/2024,10/22/2024,Cancelled,Partner Sale,Economy 10,B09RPQV7SV,Cancelled,1,"4,558.70",248001,E-294,DB-12910
405-7764987-8273913,10/4/2024,10/12/2024,Cancelled,Ecomm,Economy 10,B09RKDPBQV,,1,"4,557.70",825301,E-045,RD-19720
403-0802771-4781900,9/13/2024,9/17/2024,Cancelled,Partner Sale,Same Day 0,B0822T2BM8,Cancelled,1,"4,555.20",403401,E-174,DL-13315
406-2932330-3321959,7/26/2024,7/29/2024,Cancelled,BOPIS,Pickup,B0822T2BM8,Cancelled,1,"4,550.20",333026,E-467,MJ-17740
403-1727324-3527525,7/10/2024,7/17/2024,Cancelled,Store Sale,Same Day 0,B09RKF5R8S,Unshipped,1,"4,549.00",110095,E-046,DS-13180
402-3349161-5685163,6/16/2024,6/20/2024,Cancelled,Partner Sale,Express 3,B09QJ4J3LH,Unshipped,1,"4,546.30",587313,E-103,HG-14965
406-8985324-3832360,5/7/2024,5/11/2024,Cancelled,BOPIS,Pickup,B0986X1Z7J,Unshipped,1,"4,542.30",500076,E-285,QJ-19255
408-5610675-3253169,4/29/2024,5/5/2024,Cancelled,BOPIS,Pickup,B08KRYGJD1,Cancelled,1,"4,541.70",570007,E-081,SM-20950
408-0812844-7818700,2/8/2024,2/13/2024,Cancelled,Partner Sale,Economy 10,B082W7Y2KY,Cancelled,1,"4,533.50",560077,E-163,CS-12250
171-7790064-8858769,12/4/2023,12/8/2023,Cancelled,Store Sale,Express 3,B09QJMSLD1,Cancelled,1,"4,526.80",380059,E-048,MV-17485
404-1999660-0618712,8/15/2023,8/19/2023,Cancelled,Store Sale,Express 3,B0894XGSH9,Cancelled,1,"4,515.70",608001,E-340,RP-19855
171-4011986-9891506,6/1/2023,6/9/2023,Cancelled,Partner Sale,Standard 7,B09NDKQD88,Unshipped,1,"4,508.60",683110,E-298,DV-13465
171-7872471-1810740,5/8/2023,5/11/2023,Cancelled,Ecomm,Economy 10,B091Z69GJ4,,1,"4,505.70",533005,E-252,AD-10180
403-3361011-2239566,2/25/2023,2/28/2023,Cancelled,Partner Sale,Standard 7,B09NQ4CZ65,Cancelled,1,"4,498.50",400066,E-561,SC-20305
405-4044672-8392353,9/8/2025,9/12/2025,Cancelled,Partner Sale,Same Day 0,B07R5WHLJD,Cancelled,1,"4,591.20",743252,E-240,LW-16990
404-8438791-6591543,8/17/2025,8/23/2025,Cancelled,Partner Sale,Economy 10,B08MXBX6B7,Cancelled,1,"4,589.20",400078,E-279,BD-11500
402-0704464-1297103,8/17/2025,8/21/2025,Cancelled,Store Sale,Same Day 0,B099NR7612,Unshipped,1,"4,589.00",522403,E-472,HZ-14950
405-8333526-2323538,8/7/2025,8/11/2025,Cancelled,Partner Sale,Economy 10,B08KS2BPL8,Cancelled,1,"4,588.00",815383,E-181,SC-20440
405-7734086-8665151,8/6/2025,8/12/2025,Cancelled,Partner Sale,Express 3,B0894XH3LN,Cancelled,1,"4,588.10",560077,E-038,BG-11695
406-8149939-2130752,8/5/2025,8/13/2025,Cancelled,Store Sale,Economy 10,B099NQQ79L,Cancelled,1,"4,588.20",533101,E-573,PR-18880
403-3174804-7240347,7/14/2025,7/19/2025,Cancelled,BOPIS,Pickup,B09BQGNYP6,,1,"4,585.70",410209,E-185,CC-12475
402-8796273-3245106,7/6/2025,7/10/2025,Cancelled,Partner Sale,Economy 10,B08CMRV8D1,Cancelled,1,"4,584.80",110096,E-342,JH-15430
403-4865362-5981957,4/7/2025,4/16/2025,Cancelled,Ecomm,Standard 7,B091T32P4L,Unshipped,1,"4,576.30",141013,E-272,JS-15685
408-2942223-3018726,4/2/2025,4/7/2025,Cancelled,Ecomm,Standard 7,B09811LWPN,Cancelled,1,"4,575.40",424002,E-171,RD-19930
405-8812813-0604360,3/28/2025,4/1/2025,Cancelled,Ecomm,Economy 10,B08XQ8MCKP,Unshipped,1,"4,574.80",600116,E-002,XP-21865
405-9044361-2693132,3/13/2025,3/21/2025,Cancelled,Partner Sale,Economy 10,B099NR7612,Cancelled,1,"4,573.70",530011,E-078,GG-14650
404-8913256-9996304,3/8/2025,5/23/2025,Cancelled,Partner Sale,Economy 10,B09811Y7WM,Cancelled,1,"4,580.00",560068,E-555,CK-12595
403-5262500-3905110,3/3/2025,3/7/2025,Cancelled,Store Sale,Economy 10,B08XNJ19QH,Cancelled,1,"4,572.30",203131,E-065,CC-12370
408-7902994-4630703,2/12/2025,2/19/2025,Cancelled,Partner Sale,Same Day 0,B081XDBBSH,Unshipped,1,"4,570.70",641009,E-255,BW-11200
406-3174458-1341148,12/14/2024,12/22/2024,Cancelled,Store Sale,Standard 7,B09YYMFZBM,,1,"4,564.80",313001,E-021,BM-11785
406-2782901-2134745,11/14/2024,11/21/2024,Cancelled,Ecomm,Economy 10,B09RKD22W2,Cancelled,1,"4,561.70",201301,E-251,TS-21340
408-9269845-8583549,11/1/2024,11/4/2024,Cancelled,Store Sale,Economy 10,B08V17688J,Unshipped,1,"4,560.00",474001,E-477,AH-10465
408-1137865-1593106,10/25/2024,10/28/2024,Cancelled,Partner Sale,Standard 7,B08CMMN974,,1,"4,559.30",474001,E-096,KB-16585
408-8882842-2109960,8/30/2024,9/4/2024,Cancelled,Partner Sale,Economy 10,B081XDBBSH,Cancelled,1,"4,553.90",641009,E-176,DW-13585
408-4005531-2549115,5/23/2024,5/27/2024,Cancelled,Ecomm,Economy 10,B077M6KWYJ,Unshipped,1,"4,543.90",501101,E-139,AG-10270
403-5086816-7338754,5/7/2024,5/14/2024,Cancelled,BOPIS,Pickup,B09RKDJ9SQ,Cancelled,1,"4,542.60",110016,E-002,AC-10660
403-0858210-1453101,2/24/2024,3/1/2024,Cancelled,Partner Sale,Standard 7,B09YYLN4YQ,,1,"4,535.20",400078,E-466,KB-16315
407-6192870-8293127,1/15/2024,1/20/2024,Cancelled,Ecomm,Economy 10,B0828PD16L,Cancelled,1,"4,531.10",682023,E-049,BT-11395
405-6658323-9641119,1/7/2024,1/20/2024,Cancelled,BOPIS,Pickup,B09RKDW3QG,Cancelled,1,"4,531.10",421204,E-294,BM-11140
402-4817613-9294755,10/2/2023,12/17/2023,Cancelled,Store Sale,Standard 7,B099FDMD6T,Unshipped,1,"4,527.70",122001,E-570,AR-10540
406-7680753-4797147,3/9/2023,3/14/2023,Cancelled,Partner Sale,Express 3,B09SDZW3GY,Cancelled,1,"4,499.90",400006,E-557,LM-17065
171-2787536-3745169,10/28/2025,11/6/2025,Cancelled,Ecomm,Same Day 0,B09B2D8R2K,Unshipped,1,"4,596.70",422013,E-258,KC-16255
403-6895413-5606751,8/13/2022,10/28/2022,Cancelled,Store Sale,Economy 10,B09K3XLB6S,Cancelled,1,"4,486.20",721137,E-259,AF-10885
404-8606213-6076346,5/14/2022,5/16/2022,Cancelled,BOPIS,Pickup,B08CMRGFFJ,,1,"4,469.70",500061,E-560,MS-17530
403-5857689-3532303,8/15/2025,8/19/2025,Cancelled,Store Sale,Standard 7,B09BQFKTLT,Cancelled,1,"4,588.80",605001,E-020,RH-19510
407-7032900-9102725,8/11/2025,8/18/2025,Cancelled,Partner Sale,Economy 10,B09B2G7CKV,,1,"4,588.70",135001,E-259,JJ-15445
171-3045745-1353956,8/9/2025,8/12/2025,Cancelled,Store Sale,Economy 10,B08RYQQD6Z,,1,"4,588.10",641004,E-174,CS-12130
404-1941839-3360319,8/1/2025,8/7/2025,Cancelled,Ecomm,Same Day 0,B099RJY1RY,Unshipped,1,"4,587.60",600008,E-351,NF-18475
171-7759791-4183521,7/8/2025,7/13/2025,Cancelled,BOPIS,Pickup,B09K3V84KC,Cancelled,1,"4,585.10",131001,E-573,TB-21280
408-1525442-6252335,6/30/2025,7/4/2025,Cancelled,BOPIS,Pickup,B09K3X66GN,,1,"4,584.20",201301,E-329,DJ-13420
402-7404364-7825927,6/25/2025,7/2/2025,Cancelled,BOPIS,Pickup,B0983GKG7G,Cancelled,1,"4,584.00",700156,E-473,BT-11485
402-7304109-3469944,6/22/2025,6/26/2025,Cancelled,BOPIS,Pickup,B09RKDDLL2,,1,"4,583.40",700156,E-173,PB-19210
402-1856762-7029928,5/2/2025,5/5/2025,Cancelled,Store Sale,Express 3,B0925X6RTJ,,1,"4,578.20",570011,E-481,HD-14785
171-5699218-3238749,4/12/2025,4/14/2025,Cancelled,Store Sale,Express 3,B08RP4JJPD,,1,"4,576.10",577501,E-255,SC-20020
171-0853416-8442754,4/2/2025,4/8/2025,Cancelled,Store Sale,Express 3,B081WT6GG7,Cancelled,1,"4,575.50",110085,E-470,DP-13165
406-4092243-2219507,3/3/2025,3/9/2025,Cancelled,Store Sale,Standard 7,B098713RKD,Unshipped,1,"4,572.50",474001,E-572,RE-19405
408-2270446-9905109,2/17/2025,2/21/2025,Cancelled,Store Sale,Economy 10,B09811Y7WM,,1,"4,570.90",507303,E-553,CC-12430
402-0688231-1653124,2/6/2025,2/9/2025,Cancelled,Store Sale,Same Day 0,B099FDMD6T,Cancelled,1,"4,569.70",122002,E-112,EB-13975
408-3345680-3780344,11/20/2024,11/24/2024,Cancelled,Partner Sale,Express 3,B09CT6L67S,Cancelled,1,"4,562.00",110058,E-275,PC-18745
171-1587240-6125147,8/23/2024,8/31/2024,Cancelled,Partner Sale,Express 3,B09B3GS5CM,,1,"4,553.50",390012,E-191,MH-18115
406-2079098-8789933,8/16/2024,8/25/2024,Cancelled,Store Sale,Express 3,B07K4C1KTB,Cancelled,1,"4,552.90",713303,E-244,FH-14365
407-2975264-9647531,5/23/2024,5/30/2024,Cancelled,BOPIS,Pickup,B0986Z5BDC,,1,"4,544.20",122003,E-469,EH-13990
171-3696524-5536358,3/20/2024,3/24/2024,Cancelled,Store Sale,Standard 7,B08BJRMLZC,Cancelled,1,"4,537.50",815301,E-464,LD-17005
402-5662161-8277132,1/15/2024,1/21/2024,Cancelled,Partner Sale,Standard 7,B09NDHQMKC,Unshipped,1,"4,531.20",132001,E-076,MS-17530
402-9595202-8226739,12/13/2023,12/26/2023,Cancelled,Store Sale,Express 3,B09TXYX9Y8,Unshipped,1,"4,528.60",380054,E-560,MS-17830
407-2258000-0430715,12/4/2023,12/6/2023,Cancelled,Store Sale,Express 3,B09G2STB6H,,1,"4,526.60",641027,E-002,CC-12100
407-8867334-1140354,9/14/2023,9/22/2023,Cancelled,Store Sale,Same Day 0,B09SDY4VDC,,1,"4,519.10",226010,E-262,KD-16270
406-9446954-7062714,9/4/2023,11/19/2023,Cancelled,Store Sale,Express 3,B08RYNBTRN,,1,"4,524.90",500001,E-337,CS-12130
406-7321631-8224320,8/25/2023,8/29/2023,Cancelled,Store Sale,Standard 7,B099FB3WLM,Cancelled,1,"4,516.70",500001,E-255,SS-20515
405-4144703-2222723,4/2/2023,4/8/2023,Cancelled,Ecomm,Economy 10,B09SDXG1CP,,1,"4,502.40",502032,E-060,BS-11365
407-7811221-3173150,11/21/2025,12/4/2025,Cancelled,Partner Sale,Economy 10,B0894YB3B1,Unshipped,1,"4,599.50",144001,E-169,PB-19210
171-3516560-6733154,10/28/2025,11/1/2025,Cancelled,Partner Sale,Express 3,B09KXV4BN8,Unshipped,1,"4,596.20",492001,E-281,DF-13135
405-3663704-8509900,10/16/2025,10/22/2025,Cancelled,Store Sale,Express 3,B082W8B28G,Unshipped,1,"4,595.20",400086,E-345,CM-11935
171-1154588-6404304,8/26/2022,8/30/2022,Cancelled,Ecomm,Express 3,B08W1RQ2GZ,,1,"4,480.30",440002,E-571,JJ-15760
405-3416487-9394707,8/13/2022,8/17/2022,Cancelled,Store Sale,Standard 7,B09SDXG1CP,,1,"4,479.00",502032,E-569,JG-15115
405-7653099-6429160,8/17/2025,8/20/2025,Cancelled,Store Sale,Economy 10,B09RKFBMYD,Unshipped,1,"4,588.90",201306,E-281,DP-13165
402-8277187-0355525,8/15/2025,8/19/2025,Cancelled,Store Sale,Express 3,B09QJ4RWZG,Cancelled,1,"4,588.80",342026,E-349,GR-14560
402-4283024-0541101,8/11/2025,8/14/2025,Cancelled,Partner Sale,Economy 10,B0986YM94G,,1,"4,588.30",400071,E-353,EB-13975
407-6923106-9409118,7/26/2025,8/1/2025,Cancelled,BOPIS,Pickup,B09K3QVXBS,Cancelled,1,"4,587.00",160059,E-005,HM-14860
405-8058026-5848350,6/18/2025,6/24/2025,Cancelled,Store Sale,Express 3,B0983CP5WT,Unshipped,1,"4,583.20",522006,E-021,AH-10210
407-8643613-5901912,6/1/2025,6/5/2025,Cancelled,Store Sale,Express 3,B07JKQ3CGF,Cancelled,1,"4,581.30",600011,E-038,RM-19675
404-8719894-3293153,4/7/2025,4/12/2025,Cancelled,Store Sale,Express 3,B09QJ3WXB4,Unshipped,1,"4,575.90",847225,E-049,JB-16045
406-5456610-6217124,2/12/2025,2/20/2025,Cancelled,BOPIS,Pickup,B0982ZS9FG,,1,"4,570.80",500027,E-058,BN-11515
406-6480151-8107539,2/6/2025,4/22/2025,Cancelled,Store Sale,Economy 10,B091Q84CBF,Unshipped,1,"4,576.90",560100,E-059,YS-21880
402-0256673-9857925,1/25/2025,1/27/2025,Cancelled,Store Sale,Economy 10,B09M6V8FSW,,1,"4,568.40",800025,E-061,BD-11635
407-1761332-6614705,12/20/2024,12/24/2024,Cancelled,Store Sale,Express 3,B08W1SP4PR,Cancelled,1,"4,565.00",788151,E-067,DK-13150
403-5956907-4669142,11/20/2024,11/24/2024,Cancelled,Ecomm,Same Day 0,B0983D9C65,Cancelled,1,"4,562.00",560056,E-071,DJ-13630
408-9882400-8027542,11/14/2024,11/20/2024,Cancelled,Store Sale,Economy 10,B09832B571,,1,"4,561.60",500097,E-072,DB-13660
404-4869787-8034727,10/11/2024,10/16/2024,Cancelled,BOPIS,Pickup,B09K3VHQYN,Unshipped,1,"4,558.10",222001,E-077,HE-14800
404-1025822-7210730,9/13/2024,9/16/2024,Cancelled,Store Sale,Standard 7,B09K3WC7DN,,1,"4,555.10",222001,E-081,AI-10855
405-2279738-9456320,7/10/2024,7/14/2024,Cancelled,BOPIS,Pickup,B082W8354V,Unshipped,1,"4,548.70",400605,E-090,SS-20140
171-4852671-2696346,5/15/2024,5/18/2024,Cancelled,Partner Sale,Standard 7,B08ZJBYJTN,,1,"4,543.00",560066,E-097,DB-13060
407-6606392-6949123,3/12/2024,3/16/2024,Cancelled,Partner Sale,Express 3,B099FDV82Y,Cancelled,1,"4,536.70",852131,E-105,AA-10375
402-7757004-9627552,2/24/2024,2/28/2024,Cancelled,Partner Sale,Same Day 0,B099NSQP4Z,Cancelled,1,"4,535.00",500061,E-107,DV-13045
408-4473377-8450703,1/7/2024,1/12/2024,Cancelled,Partner Sale,Economy 10,B08XQ98B2Q,Cancelled,1,"4,530.30",500043,E-459,AW-10840
405-7893412-3249927,11/7/2023,11/9/2023,Cancelled,Ecomm,Economy 10,B07H7F6SKC,Cancelled,1,"4,523.90",141001,E-466,DK-12835
404-2034900-8515539,10/11/2023,10/19/2023,Cancelled,Ecomm,Economy 10,B09RKDCHPH,Cancelled,1,"4,521.80",482005,E-469,AT-10435
408-0360767-5017112,9/14/2023,9/18/2023,Cancelled,Ecomm,Economy 10,B08CMN1K86,,1,"4,518.70",784001,E-472,JL-15835
405-6812146-8592310,8/15/2023,8/23/2023,Cancelled,BOPIS,Pickup,B0965L3YCM,Cancelled,1,"4,516.10",390025,E-475,KH-16510
